TimeStamp,TimeStamp_ms,msgCnt,lat,long,elev,DroppedPacketCount
2019/10/21-14:51:55.138,1.57167E+12,71,42.2387129,-83.5532469,188.4,0
2019/10/21-14:51:55.244,1.57167E+12,72,42.2387129,-83.5532469,188.4,0
2019/10/21-14:51:55.340,1.57167E+12,73,42.2387129,-83.5532469,188.4,0
2019/10/21-14:51:55.446,1.57167E+12,74,42.2387129,-83.5532469,188.4,0
2019/10/21-14:51:55.538,1.57167E+12,75,42.2387129,-83.5532469,188.4,0
2019/10/21-14:51:55.645,1.57167E+12,76,42.2387129,-83.5532469,188.4,0
2019/10/21-14:51:55.750,1.57167E+12,77,42.2387129,-83.5532469,188.4,0
2019/10/21-14:51:55.852,1.57167E+12,78,42.2387129,-83.5532469,188.4,0
2019/10/21-14:51:55.959,1.57167E+12,79,42.2387129,-83.5532469,188.4,0
2019/10/21-14:51:56.042,1.57167E+12,80,42.2387129,-83.5532469,188.4,0
2019/10/21-14:51:56.149,1.57167E+12,81,42.2387129,-83.5532469,188.4,0
2019/10/21-14:51:56.237,1.57167E+12,82,42.2387129,-83.5532469,188.4,0
2019/10/21-14:51:56.342,1.57167E+12,83,42.2387129,-83.5532469,188.4,0
2019/10/21-14:51:56.462,1.57167E+12,84,42.2387129,-83.5532469,188.4,0
2019/10/21-14:51:56.564,1.57167E+12,85,42.2387129,-83.5532469,188.4,0
2019/10/21-14:51:56.649,1.57167E+12,86,42.2387129,-83.5532469,188.4,0
2019/10/21-14:51:56.746,1.57167E+12,87,42.2387129,-83.5532469,188.4,0
2019/10/21-14:51:56.851,1.57167E+12,88,42.2387129,-83.5532469,188.4,0
2019/10/21-14:51:56.945,1.57167E+12,89,42.2387129,-83.5532469,188.4,0
2019/10/21-14:51:57.053,1.57167E+12,90,42.2387129,-83.5532469,188.4,0
2019/10/21-14:51:57.153,1.57167E+12,91,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:57.248,1.57167E+12,92,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:57.344,1.57167E+12,93,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:57.442,1.57167E+12,94,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:57.542,1.57167E+12,95,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:57.651,1.57167E+12,96,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:57.749,1.57167E+12,97,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:57.847,1.57167E+12,98,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:57.950,1.57167E+12,99,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:58.045,1.57167E+12,100,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:58.153,1.57167E+12,101,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:58.253,1.57167E+12,102,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:58.349,1.57167E+12,103,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:58.445,1.57167E+12,104,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:58.547,1.57167E+12,105,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:58.657,1.57167E+12,106,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:58.751,1.57167E+12,107,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:58.849,1.57167E+12,108,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:58.947,1.57167E+12,109,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:59.050,1.57167E+12,110,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:59.146,1.57167E+12,111,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:59.252,1.57167E+12,112,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:59.354,1.57167E+12,113,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:59.449,1.57167E+12,114,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:59.559,1.57167E+12,115,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:59.648,1.57167E+12,116,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:59.757,1.57167E+12,117,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:59.857,1.57167E+12,118,42.2387129,-83.5532468,188.5,0
2019/10/21-14:51:59.950,1.57167E+12,119,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:00.055,1.57167E+12,120,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:00.155,1.57167E+12,121,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:00.264,1.57167E+12,122,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:00.350,1.57167E+12,123,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:00.454,1.57167E+12,124,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:00.552,1.57167E+12,125,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:00.660,1.57167E+12,126,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:00.766,1.57167E+12,127,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:00.857,1.57167E+12,0,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:00.952,1.57167E+12,1,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:01.063,1.57167E+12,2,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:01.156,1.57167E+12,3,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:01.262,1.57167E+12,4,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:01.354,1.57167E+12,5,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:01.466,1.57167E+12,6,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:01.566,1.57167E+12,7,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:01.652,1.57167E+12,8,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:01.754,1.57167E+12,9,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:01.867,1.57167E+12,10,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:01.958,1.57167E+12,11,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:02.056,1.57167E+12,12,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:02.164,1.57167E+12,13,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:02.256,1.57167E+12,14,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:02.362,1.57167E+12,15,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:02.455,1.57167E+12,16,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:02.558,1.57167E+12,17,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:02.666,1.57167E+12,18,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:02.761,1.57167E+12,19,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:02.859,1.57167E+12,20,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:02.967,1.57167E+12,21,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:03.057,1.57167E+12,22,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:03.156,1.57167E+12,23,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:03.263,1.57167E+12,24,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:03.361,1.57167E+12,25,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:03.463,1.57167E+12,26,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:03.564,1.57167E+12,27,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:03.658,1.57167E+12,28,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:03.765,1.57167E+12,29,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:03.860,1.57167E+12,30,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:03.966,1.57167E+12,31,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:04.076,1.57167E+12,32,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:04.167,1.57167E+12,33,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:04.269,1.57167E+12,34,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:04.366,1.57167E+12,35,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:04.462,1.57167E+12,36,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:04.570,1.57167E+12,37,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:04.662,1.57167E+12,38,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:04.765,1.57167E+12,39,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:04.865,1.57167E+12,40,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:04.960,1.57167E+12,41,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:05.071,1.57167E+12,42,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:05.175,1.57167E+12,43,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:05.267,1.57167E+12,44,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:05.375,1.57167E+12,45,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:05.464,1.57167E+12,46,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:05.572,1.57167E+12,47,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:05.661,1.57167E+12,48,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:05.768,1.57167E+12,49,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:05.864,1.57167E+12,50,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:05.966,1.57167E+12,51,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:06.070,1.57167E+12,52,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:06.171,1.57167E+12,53,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:06.275,1.57167E+12,54,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:06.367,1.57167E+12,55,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:06.483,1.57167E+12,56,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:06.569,1.57167E+12,57,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:06.672,1.57167E+12,58,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:06.774,1.57167E+12,59,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:06.867,1.57167E+12,60,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:06.964,1.57167E+12,61,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:07.069,1.57167E+12,62,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:07.170,1.57167E+12,63,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:07.272,1.57167E+12,64,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:07.374,1.57167E+12,65,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:07.466,1.57167E+12,66,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:07.590,1.57167E+12,67,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:07.678,1.57167E+12,68,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:07.776,1.57167E+12,69,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:07.881,1.57167E+12,70,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:07.977,1.57167E+12,71,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:08.082,1.57167E+12,72,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:08.185,1.57167E+12,73,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:08.293,1.57167E+12,74,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:08.379,1.57167E+12,75,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:08.482,1.57167E+12,76,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:08.580,1.57167E+12,77,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:08.691,1.57167E+12,78,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:08.777,1.57167E+12,79,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:08.872,1.57167E+12,80,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:08.987,1.57167E+12,81,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:09.077,1.57167E+12,82,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:09.174,1.57167E+12,83,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:09.285,1.57167E+12,84,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:09.387,1.57167E+12,85,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:09.479,1.57167E+12,86,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:09.581,1.57167E+12,87,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:09.686,1.57167E+12,88,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:09.774,1.57167E+12,89,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:09.878,1.57167E+12,90,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:09.975,1.57167E+12,91,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:10.086,1.57167E+12,92,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:10.176,1.57167E+12,93,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:10.273,1.57167E+12,94,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:10.384,1.57167E+12,95,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:10.488,1.57167E+12,96,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:10.580,1.57167E+12,97,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:10.681,1.57167E+12,98,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:10.781,1.57167E+12,99,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:10.885,1.57167E+12,100,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:10.992,1.57167E+12,101,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:11.092,1.57167E+12,102,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:11.186,1.57167E+12,103,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:11.276,1.57167E+12,104,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:11.382,1.57167E+12,105,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:11.484,1.57167E+12,106,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:11.588,1.57167E+12,107,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:11.680,1.57167E+12,108,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:11.777,1.57167E+12,109,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:11.881,1.57167E+12,110,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:11.985,1.57167E+12,111,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:12.079,1.57167E+12,112,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:12.192,1.57167E+12,113,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:12.287,1.57167E+12,114,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:12.384,1.57167E+12,115,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:12.482,1.57167E+12,116,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:12.585,1.57167E+12,117,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:12.687,1.57167E+12,118,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:12.779,1.57167E+12,119,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:12.882,1.57167E+12,120,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:12.980,1.57167E+12,121,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:13.086,1.57167E+12,122,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:13.189,1.57167E+12,123,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:13.293,1.57167E+12,124,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:13.390,1.57167E+12,125,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:13.483,1.57167E+12,126,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:13.589,1.57167E+12,127,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:13.683,1.57167E+12,0,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:13.784,1.57167E+12,1,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:13.895,1.57167E+12,2,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:13.996,1.57167E+12,3,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:14.094,1.57167E+12,4,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:14.185,1.57167E+12,5,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:14.289,1.57167E+12,6,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:14.393,1.57167E+12,7,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:14.490,1.57167E+12,8,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:14.586,1.57167E+12,9,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:14.689,1.57167E+12,10,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:14.792,1.57167E+12,11,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:14.888,1.57167E+12,12,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:14.994,1.57167E+12,13,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:15.097,1.57167E+12,14,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:15.193,1.57167E+12,15,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:15.297,1.57167E+12,16,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:15.390,1.57167E+12,17,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:15.491,1.57167E+12,18,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:15.590,1.57167E+12,19,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:15.695,1.57167E+12,20,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:15.788,1.57167E+12,21,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:15.893,1.57167E+12,22,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:15.997,1.57167E+12,23,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:16.094,1.57167E+12,24,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:16.197,1.57167E+12,25,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:16.306,1.57167E+12,26,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:16.407,1.57167E+12,27,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:16.507,1.57167E+12,28,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:16.607,1.57167E+12,29,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:16.699,1.57167E+12,30,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:16.795,1.57167E+12,31,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:16.906,1.57167E+12,32,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:16.993,1.57167E+12,33,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:17.097,1.57167E+12,34,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:17.207,1.57167E+12,35,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:17.296,1.57167E+12,36,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:17.406,1.57167E+12,37,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:17.508,1.57167E+12,38,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:17.614,1.57167E+12,39,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:17.716,1.57167E+12,40,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:17.801,1.57167E+12,41,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:17.901,1.57167E+12,42,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:18.010,1.57167E+12,43,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:18.122,1.57167E+12,44,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:18.211,1.57167E+12,45,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:18.304,1.57167E+12,46,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:18.421,1.57167E+12,47,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:18.506,1.57167E+12,48,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:18.622,1.57167E+12,49,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:18.713,1.57167E+12,50,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:18.809,1.57167E+12,51,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:18.914,1.57167E+12,52,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:19.005,1.57167E+12,53,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:19.117,1.57167E+12,54,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:19.221,1.57167E+12,55,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:19.311,1.57167E+12,56,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:19.424,1.57167E+12,57,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:19.521,1.57167E+12,58,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:19.606,1.57167E+12,59,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:19.722,1.57167E+12,60,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:19.813,1.57167E+12,61,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:19.910,1.57167E+12,62,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:20.003,1.57167E+12,63,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:20.106,1.57167E+12,64,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:20.213,1.57167E+12,65,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:20.317,1.57167E+12,66,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:20.411,1.57167E+12,67,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:20.505,1.57167E+12,68,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:20.617,1.57167E+12,69,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:20.706,1.57167E+12,70,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:20.820,1.57167E+12,71,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:20.914,1.57167E+12,72,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:21.009,1.57167E+12,73,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:21.114,1.57167E+12,74,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:21.206,1.57167E+12,75,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:21.316,1.57167E+12,76,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:21.416,1.57167E+12,77,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:21.511,1.57167E+12,78,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:21.623,1.57167E+12,79,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:21.717,1.57167E+12,80,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:21.819,1.57167E+12,81,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:21.906,1.57167E+12,82,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:22.013,1.57167E+12,83,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:22.109,1.57167E+12,84,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:22.215,1.57167E+12,85,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:22.323,1.57167E+12,86,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:22.416,1.57167E+12,87,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:22.511,1.57167E+12,88,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:22.611,1.57167E+12,89,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:22.722,1.57167E+12,90,42.2387129,-83.5532468,188.5,0
2019/10/21-14:52:22.817,1.57167E+12,91,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:22.920,1.57167E+12,92,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:23.020,1.57167E+12,93,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:23.113,1.57167E+12,94,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:23.225,1.57167E+12,95,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:23.314,1.57167E+12,96,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:23.424,1.57167E+12,97,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:23.518,1.57167E+12,98,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:23.615,1.57167E+12,99,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:23.711,1.57167E+12,100,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:23.822,1.57167E+12,101,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:23.916,1.57167E+12,102,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:24.019,1.57167E+12,103,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:24.125,1.57167E+12,104,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:24.213,1.57167E+12,105,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:24.324,1.57167E+12,106,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:24.414,1.57167E+12,107,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:24.524,1.57167E+12,108,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:24.618,1.57167E+12,109,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:24.715,1.57167E+12,110,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:24.817,1.57167E+12,111,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:24.922,1.57167E+12,112,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:25.017,1.57167E+12,113,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:25.119,1.57167E+12,114,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:25.230,1.57167E+12,115,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:25.321,1.57167E+12,116,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:25.424,1.57167E+12,117,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:25.522,1.57167E+12,118,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:25.623,1.57167E+12,119,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:25.718,1.57167E+12,120,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:25.826,1.57167E+12,121,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:25.928,1.57167E+12,122,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:26.023,1.57167E+12,123,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:26.134,1.57167E+12,124,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:26.219,1.57167E+12,125,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:26.329,1.57167E+12,126,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:26.437,1.57167E+12,127,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:26.526,1.57167E+12,0,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:26.622,1.57167E+12,1,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:26.723,1.57167E+12,2,42.2387128,-83.5532468,188.5,0
2019/10/21-14:52:26.827,1.57167E+12,3,42.2387128,-83.5532468,188.5,0
